Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Gabon,GAB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.20871735,,,,,,,,,,,,,,,,,,,88.50414276,,,,,,89.78366089,,,90.44000244,
United Kingdom,GBR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82541656,,,,,,,,,,,,99.7026062,,,99.64080811,,99.70420837,,,
Ghana,GHA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.66306305,,,79.70999908,,,,,82.23000336,,85.71614838,,,,87.59999847,,,,92.4909668,,93.48000336,,
Gibraltar,GIB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71639061,,,,,,,47.091259,,45.93000031,,,,,31.40641975,,56.40000153,,46.29505157,,,,53.94052124,,,60.33000183,
"Gambia, The",GMB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55501938,,,,,,,,,,,,,60.7779007,,67.16137695,,,,,,73.41999817,
Guinea-Bissau,GNB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,36.40142059,,,,,,,,,,,,,,,,,,,,,59.49285126,,,,,,,,,,,,,,60.40235138,,,,,,,67.87999725,
Equatorial Guinea,GNQ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.13137054,,,,,,,,,,97.96704102,,,,,,,,,,,,
Greece,GRC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,98.96704865,,,,,,,,,,98.98399353,,,,,,,,,,98.94052887,,,,99.52918243,,99.56192017,,99.49108887,,98.81485748,,,,,,,99.16000366,,,,
Grenada,GRD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,98.96235657,,,,,,,,,,99.19999695,,,,99.19999695,,,,,,,,,,99.19999695,,,,,,,,,,99.19999695,,,,,,,,,,99.19999695,,,,,,,,
Greenland,GRL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.98821259,,,,,,,,82.22026062,,,,,,,,,,93.6534729,91.85192108,94.35424805,92.04000092,,,94.60414886,,,95.80999756,
Guam,GUM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,95.6110611,,,,,,,,,,99.87999725,,,,,,,,,,99.94999695,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.09893799,,,,,96.68966675,,,,,97.95999908,,97.76000214,
High income,HIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.94271851,,,,,,93.92430878,,,95.15068817,95.92500305,94.9809494,95.06649017,95.67707062,96.00750732,96.12654114,,96.51583862,96.08389282,,,
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,56.76050949,57.39862823,57.56504822,58.14249039,58.53757095,58.27354813,57.97919083,58.09320831,58.12649155,57.90341949,58.12710953,58.51596069,58.33256149,59.06370926,59.5970192,60.06604004,61.72605896,62.49475098,63.83546829,63.06124115,61.69855118,63.25246811,63.66099167,64.13070679,65.27207184,67.61210632,69.37947845,70.43080139,71.36361694,72.08132172,72.69004822,73.73607635,74.32782745,74.79628754,75.14965057,,
Croatia,HRV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.63588715,,,,,,,,,,99.64864349,,,,,,,,,,99.72363281,,,,,,,,,,99.76000214,
Haiti,HTI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,51.15301895,,,,,,,,,,,,,,,,,,,,,81.61633301,,,72.34671783,,,,,,85.44000244,,,,82.99424744,,,,,,
Hungary,HUN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,99.37114716,,,,,,,,,,99.19999695,,,,,,,,,,,,,,,,,,,,,,,,98.80000305,,,,,,,98.69999695,
IBRD only,IBD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,76.51641083,76.58531189,76.86859131,77.6531601,78.42138672,79.13912201,79.79437256,80.54974365,81.09062195,81.75076294,82.32041931,82.84612274,83.70350647,84.4209671,84.86058044,85.32913208,85.74414825,86.1780014,86.46727753,86.82572174,87.22914886,87.60540009,88.79218292,89.75808716,90.06375885,90.40361786,90.76595306,91.19905853,91.74845886,92.14932251,92.51584625,92.63478088,93.34467316,93.86833954,93.95469666,93.95493317,94.21703339,94.82965088,95.0845108,95.47119904,95.40222168,95.85723114,96.05977631,95.84902191,96.10321808,96.29110718,,
IDA & IBRD total,IBT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,72.840271,72.88786316,73.13036346,73.77990723,74.41732788,75.00467682,75.54886627,76.20583344,76.68824768,77.27218628,77.78233337,78.2457962,79.01139069,79.75803375,80.19155884,80.62329102,80.90570831,81.35656738,81.67675018,82.00833893,82.34602356,82.67944336,83.6375885,84.50276184,84.86454773,84.89173126,85.25113678,85.84278107,86.42978668,86.96298981,87.11197662,87.38934326,87.31118011,88.20202637,88.27490997,88.33628082,88.58029175,89.20294189,89.58075714,89.92662811,89.97682953,90.45571899,90.67120361,90.44785309,90.76007843,90.87985992,,
IDA total,IDA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,55.5173111,55.8221817,56.12889099,56.47320938,56.86447906,57.19829941,57.74303055,58.87466049,59.60649872,60.28105927,60.45465088,61.48130035,62.45730972,63.22080994,63.83760071,64.46421051,65.07617188,66.06214905,67.02063751,66.29737091,66.8653717,68.11608124,68.92199707,70.01522064,69.65630341,70.66443634,68.39333344,70.79656219,71.24134827,71.93784332,72.6037674,73.77229309,75.00787354,75.74598694,76.54444122,77.46398163,78.04869843,78.09976196,78.8242569,79.06240082,,
IDA blend,IDB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,61.01438141,61.10506058,61.33506012,61.57368088,61.84856033,62.16653061,62.82915115,63.51541138,64.20143127,64.99954987,65.5599823,67.97251892,70.03894043,70.9822464,71.87474823,72.77171326,73.51421356,74.05014038,74.83180237,71.13571167,71.78443146,72.26159668,72.95867157,73.69661713,72.9234314,77.21634674,71.92498016,74.02716064,74.35736084,74.71308136,74.82727814,75.9616394,75.85932922,76.57151794,77.28250885,77.95327759,78.07045746,77.34401703,77.65010071,78.11421204,,
Indonesia,IDN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,85.43708801,,,,,,,,,,96.20755768,,,,,,,,,,,,,,98.70545959,,96.65103912,,99.46011353,99.47373962,,98.77799988,,,99.68022156,99.67006683,99.66880798,,99.70707703,,99.7795105,,
IDA only,IDX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,52.8399086,53.24477005,53.58782959,53.9844017,54.43381119,54.77301025,55.25899124,56.60744095,57.36058044,57.97294998,57.95426941,58.29560089,58.72634888,59.3902092,59.85971069,60.33600998,60.86822891,62.06658173,63.1035614,63.86611938,64.38961792,66.02651978,66.88401794,68.15335846,68.00115204,67.33669281,66.59501648,69.14803314,69.64951324,70.52065277,71.47251892,72.66358948,74.57891083,75.33222961,76.17624664,77.22099304,78.03793335,78.47264099,79.4025116,79.528862,,
Isle of Man,IMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,53.78456879,,,,,,,,,,61.90028,,,,,,,,,,76.42569733,,,,,81.13085938,,,,,86.1448822,,,,,,,91.66403961,,,,
Not classified,INX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,56.45386124,,,,,,,,,,75.20490265,,,,,86.97425842,,,,,93.02829742,,,,,,,,,97.43153381,96.64370728,,97.87142944,,,,98.01439667,97.77729797,97.93786621,,98.10134888,,,,,98.72000122,
Iraq,IRQ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.79679871,,,,,,,,,,,,83.5,80.80000305,88.80000305,,90.90000153,93.5,,,,,
Iceland,ISL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,98.56285858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,99.64337921,,,,,,,,,,,,,,,,,,,,99.81213379,,,,,,,,,,99.85964203,,,,,,,99.93000031,99.8742218,,,
Jamaica,JAM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.60340881,,,,,,,,,,,,,,,96.30000305,,,,,,,,
Jordan,JOR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,90.50849152,,,,,,,,,,,,,,,,,,,,,,,,99.13259125,,98.97538757,,98.94934082,,,98.76235199,99.14868164,99.10572052,1.409999967,,,,,99.34374237,,,99.41999817,
Japan,JPN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.72572327,,,,,,,,,,99.84513092,,,,,,,,,,99.8345108,99.89736176,,,,,,,,99.89736176,,99.90000153,,
Kenya,KEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.52818298,,,,,,,82.39047241,,,,,,,86.52562714,,,,87.83000183,,,88.69999695,
Kyrgyz Republic,KGZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.69563293,,,,,,,,,,99.75184631,,,,,,,,,99.75,99.69999695,,,
Cambodia,KHM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.31820679,,,,,,83.38285828,77.95999908,,,87.47138214,87.12393188,79.44000244,,,,90.14186859,92.21235657,,,,,,95.63999939,
Kiribati,KIR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.95417023,,,,,,,,,,100,,,,
Kuwait,KWT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,72.22216034,,,,,78.97544098,,,,,87.45606232,,,,,,,,,,92.0430603,,,,,,,,,,99.73336029,98.51216888,98.44722748,98.64334869,,98.89910889,,98.78225708,99.15374756,,99.25908661,,99.24358368,99.08013153,,99.30332184,,
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,86.92224884,86.93334961,87.22390747,87.52188873,87.83149719,88.02436066,88.10302734,88.31065369,88.50299835,88.6943512,88.88815308,89.08982086,89.27523804,89.48150635,89.74614716,90.06542969,90.35843658,91.02957916,91.7141037,92.38382721,93.04234314,93.70249176,94.04489899,94.15293121,94.42272949,94.62877655,94.84809113,94.96823883,95.36580658,96.17482758,96.30838013,96.50140381,96.56448364,96.86685181,97.01370239,97.32891083,97.1955719,97.70545197,97.88732147,97.85780334,98.15055847,98.23815918,98.38565063,98.38713074,98.47190857,98.51316833,98.5043335,,
Lao PDR,LAO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.13362885,,,,,80.59855652,78.45799255,,,,83.93106079,,,,,,72.05622864,,,,92.46263885,,,,,,94.26000214,
Lebanon,LBN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.71479034,,99.24334717,,,,,,,,,99.75182343,99.79000092,,,
Liberia,LBR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,47.63378906,,,,,,,,,,,,,,,,,,,,,,,49.07410812,,,,,,75.05999756,,,,55.39870071,,,,,
Libya,LBY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,89.33789825,,,,,,,,,,97.90000153,,,,,,,,,,99.59999847,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98000336,,,,,,,,,,
Latin America & Caribbean,LCN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,87.71195984,87.71935272,87.98008728,88.25710297,88.54853058,88.73332214,88.81057739,88.99918365,89.17114258,89.34551239,89.52168274,89.70523834,89.87490082,90.05023956,90.34893036,90.67649841,90.94184113,91.54917145,92.16873932,92.77440643,93.37193298,93.97109985,94.2831192,94.38739777,94.67326355,94.86895752,95.07354736,95.18630219,95.54797363,96.28543091,96.43544006,96.63860321,96.74136353,97.02700043,97.16905975,97.46083069,97.34668732,97.75868988,97.92566681,97.89215088,98.22447968,98.28217316,98.41133118,98.40431976,98.48370361,98.52205658,98.51519775,,
Least developed countries: UN classification,LDC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,50.95006943,51.37453079,51.71834946,52.10229111,52.54405975,52.86228943,53.34191895,54.78828049,55.54101181,56.16257095,56.08496857,56.41590118,56.84436035,57.52994156,58.39450836,58.85736847,59.36962128,60.61719894,61.67689133,62.14662933,62.59648132,64.24636078,65.21779633,66.54299164,66.30258179,65.50626373,64.49107361,67.21585846,68.19074249,69.13699341,70.19721985,71.55467987,73.65498352,74.38748932,75.31008911,76.44625854,77.33022308,77.07321167,78.18596649,78.33267975,,
Low income,LIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.89492035,57.32873917,57.66201019,57.19926834,56.63125992,56.46223068,56.24884033,56.39075089,56.38037109,56.5410881,56.89897919,57.70439911,57.73300934,58.20055008,60.38653183,61.05662918,62.67673874,61.95846176,60.45986176,61.9726181,62.59833145,63.49094009,64.7806015,67.282341,68.18921661,69.47722626,69.97675323,70.67835999,71.26799774,72.29302979,71.69828033,72.23712921,72.49906158,,
Liechtenstein,LIE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,91.04334259,,,,,,,,,,,,,,,,,,,,95.58863068,,,,,97.48406219,,97.98179626,,98.15792847,,,,,,98.68898773,98.85646057,98.78193665,98.96795654,98.85923004,,
Lower middle income,LMC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,60.72232056,60.87580109,61.46683884,62.01198959,62.49808121,62.9076004,63.2387619,63.76393127,64.25379944,64.79077148,65.3511734,65.89692688,67.14489746,67.70803833,68.69348145,69.75714874,70.53127289,71.75192261,72.64985657,73.60083008,74.50839996,75.40883636,76.17324066,78.16400146,78.99568939,79.15619659,79.83036041,80.55220795,81.38600159,82.08084106,82.48886108,83.32092285,82.87145233,84.66121674,85.15184784,85.30625916,85.52837372,86.47216034,87.30246735,88.0164566,88.67684174,89.18253326,89.58197021,89.97409058,90.50145721,90.81028748,,
Low & middle income,LMY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,72.32939148,72.39671326,72.66597748,73.35163879,74.02410126,74.64357758,75.21913147,75.90547943,76.4106369,77.01574707,77.54329681,78.01889038,78.80042267,79.55290222,79.98751068,80.42128754,80.70258331,81.15206146,81.46807098,81.79566193,82.13066101,82.46315765,83.42996216,84.30030823,84.66925812,84.69734955,85.0647583,85.67044067,86.27084351,86.81616974,86.97133636,87.25286865,87.17742157,88.08233643,88.15500641,88.21961975,88.47412872,89.10569763,89.49060059,89.83551788,89.88806152,90.37584686,90.5979538,90.37599945,90.69352722,90.81564331,,
Lesotho,LSO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.92690277,,,,86.30000305,,,,,83.19441223,,,,,86.63220215,,,,,,,89.33999634,
Late-demographic dividend,LTE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,85.81362152,85.83876038,86.78292847,87.69246674,88.56517029,89.30740356,90.06327057,90.47020721,91.00166321,91.4917984,91.91266632,92.35884094,93.49591827,93.61963654,93.74411011,94.01399994,94.23326874,94.46362305,94.67726898,94.93930054,95.18434143,97.20587921,97.29956818,97.38622284,97.49066925,97.62580872,97.76849365,98.06912231,98.20245361,98.32792664,98.4521637,98.73518372,98.79959106,98.82418823,98.81817627,98.95124054,99.14589691,99.21430206,99.26316071,99.28897095,99.36434937,99.40522003,99.42797852,99.46620941,99.49775696,,
Lithuania,LTU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.67375946,,,,,,,,,,,,99.70166779,,,,,,,,,,99.85579681,,,,,,,,,,99.94999695,
Luxembourg,LUX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.78440857,,,,,,,,,,,99.7502594,,,,,,,,,,,99.83542633,,,,,,,99.81999969,,,99.81999969,
"Macao SAR, China",MAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,94.70311737,,,,,,,,,,,,,,,,,,,,99.63353729,,,,,99.64424133,,,,,99.67289734,,,,,99.79873657,,,,,99.79000092,
St. Martin (French part),MAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,44.13793945,,,,,,,,,,,,58.43489075,,,,,,,,,,70.4575882,,,,77.86296082,79.47368622,,81.5100708,91.22096252,,,,,,97.73000336,,,98.36000061,
Monaco,MCO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.72934723,,,,,,,,,,,99.52507782,,,,,99.91000366,,,,,,,99.91000366,,99.81101227,,,,,,,99.69999695,
Madagascar,MDG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23622131,,,,,57.63058853,,,,64.94024658,,,76.8291626,,,,,,79.8511734,,,80.51000214,
Maldives,MDV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,85.60897827,,,,,,,,95.53618622,,,,,98.19962311,,,,,98.17012024,,,,,98.17012024,,,,,,99.30101013,,,,,,,,99.26837921,,98.75364685,,,,,99.43000031,
Middle East & North Africa,MEA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,59.18606186,59.81629181,60.47732925,61.06893158,61.86412048,62.6346817,63.42562103,64.3197937,65.29135132,66.2110672,67.41789246,68.77430725,70.12669373,71.604599,72.69122314,73.95986176,75.13918304,77.47189331,79.00372314,80.04885864,80.01886749,80.96008301,82.26706696,83.22451782,83.97734833,84.61868286,85.30077362,85.92649078,86.69815826,87.57108307,88.52194214,89.06053925,89.49008179,89.5430603,90.15605927,90.89650726,88.6359024,88.91848755,88.97180176,92.58995056,92.95346069,93.9176712,90.74369812,93.01084137,93.59578705,89.90750122,90.15505219,90.38934326,,
Mexico,MEX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,91.94719696,,,,,,,,,,95.41824341,,,,,,,,,,96.6122818,,97.60458374,,97.56443787,97.63584137,97.8956604,98.15608978,98.38230133,98.5246582,98.43451691,98.4617691,98.87541962,98.5644989,99.00003815,98.94470978,99.11620331,99.12468719,99.31845093,,99.08241272,,
Marshall Islands,MHL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.45877838,,,,,,,,,,,
Middle income,MIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,73.77198029,73.81977081,74.08065033,74.78633118,75.47309875,76.11136627,76.68379974,77.38143921,77.88580322,78.50771332,79.04595184,79.5451889,80.35446167,81.15380096,81.6158905,82.0890274,82.45986938,83.02520752,83.42176056,83.83850861,84.23777008,84.64103699,85.72419739,86.68904877,87.06543732,87.13262939,87.52349854,88.00965118,88.62731171,89.10031891,89.37731171,89.87510681,89.6973877,90.69523621,90.75724792,90.77201843,90.86032104,91.54833221,91.91825104,92.33583832,92.39269257,92.94670105,93.13363647,93.03494263,93.39112091,93.56302643,,
